CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ABRIL 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ABRIL 2025,MONTO DE EXISTENCIAS ABRIL EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA  MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MAYO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MAYO 2025,MONTO DE EXISTENCIAS MAYO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JUNIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JUNIO 2025,MONTO DE EXISTENCIAS EN JUNIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
102063201,"VANCOMICINA 500mg, polvo liofilizado, I.V.",0.88 ,"10,500",13530,6230,"30,260 ","26,598.54 ","41,000","9,730","6,760","57,490","50,533.71","41,000",9330,6760,"57,090","50,182.11",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102064001,"ASPARAGINASA 10,000UI, polvo liofilizado, I.V.",66.50 ,78,0,130,208 ,"13,832.00 ",27,0,130,157,"10,440.50",27,0,130,157,"10,440.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102064701,"ETOP‡SIDO 20mg/ml, soluci¢n, I.V.",5.11 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102066301,"CEFOTAXIMA 1g, polvo liofilizado, I.V.",0.28 ,"60,490",2610,16100,"79,200 ","22,492.80 ","39,280","9,310","10,350","58,940","16,738.96","39,280",9300,10350,"58,930","16,736.12",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102066801,"MORFINA CLORHIDRATO o SULFATO 10mg/ml, soluci¢n, S.C., I.M., I.V.",0.38 ,"17,540",2380,1780,"21,700 ","8,311.10 ","18,530",0,0,"18,530","7,096.99","16,770",5000,3320,"25,090","9,609.47",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102069001,"METRONIDAZOL 500mg, soluci¢n, I.V.",0.34 ,"43,844",534,0,"44,378 ","15,088.52 ","10,805",439,0,"11,244","3,822.96","1,505",0,0,"1,505",511.70,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102069501,"INDOMETACINA S‡DICA 1mg, polvo liofilizado o soluci¢n, I.V.",250.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102070601,"EMULSI‡N DE L÷PIDOS DE CUARTA GENERACI‡N: ACEITE DE SOYA 40-60g/1000ml, TRIGLICêRIDOS DE CADENA MEDIA 40-60g/1000ml, ACEITE DE OLIVA 40-60g/1000ml, ACEITE DE PESCADO RICO EN OMEGA-3 20-30g/1000ml, bolsa pl†stica o frasco, 500ml, I.V.",35.00 ,"1,370",0,300,"1,670 ","58,450.00 ","1,170",45,50,"1,265","44,275.00","1,070",45,0,"1,115","39,025.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072101,"CEFTAZIDIMA 1g, polvo liofilizado, I.M., I.V.",0.69 ,"24,702",6100,4300,"35,102 ","24,115.07 ","23,052","5,450","2,620","31,122","21,380.81","22,252",5200,2620,"30,072","20,659.46",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072301,"INSULINA NPH (HUMANA) 100UI/ml, suspensi¢n, S.C.",3.64 ,"37,774",11190,11490,"60,454 ","220,052.56 ","21,224","7,630","7,030","35,884","130,617.76","21,194",6170,7030,"34,394","125,194.16",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072401,"INSULINA REGULAR (HUMANA) 100UI/ml,  soluci¢n, S.C., I.V.",3.80 ,"26,730",3520,6670,"36,920 ","140,296.00 ","13,849","2,080","5,160","21,089","80,138.20","13,349",1525,5160,"20,034","76,129.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072601,"INMUNOGLOBULINA 5-10g, polvo liofilizado o soluci¢n, I.V.",367.00 ,"2,655",272,870,"3,797 ","1,393,499.00 ","4,707",7,810,"5,524","2,027,308.00","4,707",0,750,"5,457","2,002,719.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073001,"PROPOFOL 10mg/ml, emulsi¢n, I.V.",1.18 ,"41,340",2570,860,"44,770 ","52,828.60 ","18,060","7,480","6,310","31,850","37,583.00","57,460",7090,11310,"75,860","89,514.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073301,"ACICLOVIR 25mg/ml, polvo liofilizado, I.V.",2.19 ,"3,175",750,0,"3,925 ","8,595.75 ",915,710,0,"1,625","3,558.75","3,535",710,0,"4,245","9,296.55",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073401,"ERITROPOYETINA 2,000UI, soluci¢n, polvo liofilizado, S.C., I.V.",1.64 ,"20,100",24800,52450,"97,350 ","159,654.00 ",453,"10,800","42,450","53,703","88,072.92",453,0,40450,"40,903","67,080.92",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073501,"IFOSFAMIDA 1g, polvo liofilizado, I.V.",11.25 ,158,0,14,172 ,"1,935.00 ",28,0,4,32,360.00,28,0,4,32,360.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073601,"MESNA 100mg/ml, soluci¢n, I.V.",3.73 ,0,0,0,0 ,0.00 ,360,150,0,510,"1,902.30",360,150,0,510,"1,902.30",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073701,"MIDAZOLAM 5mg/ml, soluci¢n, I.V.",0.69 ,"34,386",13715,8910,"57,011 ","39,337.59 ","27,296","7,660","4,540","39,496","27,252.24","97,083",6660,4540,"108,283","74,715.27",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074001,"LEUCOVORINA CµLCICA (ACIDO FOL÷NICO) 50mg, polvo liofilizado o soluci¢n, I.M., I.V.",4.70 ,730,0,0,730 ,"3,431.00 ",0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074201,"FACTOR VIII ANTIHEMOF÷LICO HUMANO DE ORIGEN PLASMµTICO CON O SIN FACTOR DE VON WILLEBRAND, con doble inactivaci¢n viral o inactivaci¢n viral y eliminaci¢n viral 250-1,000UI, soluci¢n o polvo, vial,  I.V.",60.25 ,"2,435",20,0,"2,455 ","147,913.75 ",35,0,300,335,"20,183.75",35,0,100,135,"8,133.75",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074301,"GLICERIL TRINITRATO (NITROGLICERINA) 5mg/ml, soluci¢n, I.V.",7.45 ,"2,190",10,0,"2,200 ","16,390.00 ","1,443",40,200,"1,683","12,538.35","1,443",0,190,"1,633","12,165.85",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074401,"COMPLEJO PROTROMB÷NICO, con un m°nimo de 200UI de FACTOR IX, soluci¢n o polvo liofilizado, I.V.",144.50 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075001,"CARBAPENEM: IMIPENEM 500mg con CILASTATINA 500mg, polvo liofilizado, I.V.",2.40 ,"6,748",0,0,"6,748 ","16,195.20 ","5,260",356,0,"5,616","13,478.40","4,072",356,0,"4,428","10,627.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075301,"GANCICLOVIR 500mg, polvo liofilizado, I.V.",57.00 ,574,0,0,574 ,"32,718.00 ",0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075401,"SURFACTANTE PULMONAR: COLFOSCERILO PALMITATO o FOSFOL÷PIDO 100-240mg, suspensi¢n, V°a Endotraqueal.",147.72 ,66,8,0,74 ,"10,931.28 ",16,8,0,24,"3,545.28",16,8,0,24,"3,545.28",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075501,"NIMODIPINA 10mg/50ml, soluci¢n, I.V.",6.00 ,72,18,0,90 ,540.00 ,675,18,0,693,"4,158.00",567,18,0,585,"3,510.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075601,"OCTREOTIDE 0.1mg, soluci¢n, I.V., S.C.",2.88 ,"3,800",570,440,"4,810 ","13,852.80 ",610,420,0,"1,030","2,966.40",210,370,0,580,"1,670.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075701,"SODIO CLORURO, 0.9%,  soluci¢n, envase pl†stico (bolsa o frasco), 3,000ml, I.V.",4.81 ,"9,464",1628,2848,"13,940 ","67,079.28 ","8,872","1,536","2,404","12,812","61,651.34","8,872",1456,2404,"12,732","61,266.38",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075901,"FLUMAZENIL 0.1mg/ml, soluci¢n, I.V.",3.65 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102076101,"CARBOPLATINO 150mg,  polvo liofilizado o soluci¢n, I.V.",35.00 ,370,0,0,370 ,"12,950.00 ",270,0,0,270,"9,450.00",240,0,0,240,"8,400.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102076401,"INMUNOGLOBULINA 2.5-3g, polvo liofilizado o soluci¢n, I.V.",183.50 ,5,5,0,10 ,"1,835.00 ",15,5,0,20,"3,670.00",15,5,0,20,"3,670.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077101,"CIPROFLOXACINA LACTATO 200mg, soluci¢n, I.V",0.37 ,"22,406",0,12626,"35,032 ","12,961.84 ","5,360","2,220","7,730","15,310","5,664.70","5,360",120,7730,"13,210","4,887.70",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077201,"FLUCONAZOL 2mg/ml, soluci¢n, I.V.",0.94 ,150,233,1720,"2,103 ","1,976.82 ",74,193,395,662,622.28,74,193,395,662,622.28,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077301,"HEPARINA DE BAJO PESO MOLECULAR, CON ACTIVIDAD ANTI-Xa  2,500-4,000UI, soluci¢n, jeringa prellenada, S.C.",3.47 ,"192,710",30700,36550,"259,960 ","902,061.20 ","145,684","28,180","29,330","203,194","705,083.18","145,684",26380,27960,"200,024","694,083.28",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077501,"CEFEPIME 1g, polvo liofilizado, I.V.",0.84 ,640,0,3860,"4,500 ","3,780.00 ","13,480","1,120",140,"14,740","12,381.60","13,480",1120,140,"14,740","12,381.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077801,"FACTOR ESTIMULANTE DE COLONIAS DE GRANULOCITOS (G-CSF): FILGRASTIM 300mcg, soluci¢n, S.C., I.V.",14.00 ,"3,885",0,0,"3,885 ","54,390.00 ",465,240,0,705,"9,870.00",165,204,0,369,"5,166.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077901,"MEROPENEM 1g, polvo liofilizado, I.V.",3.11 ,0,5150,40,"5,190 ","16,140.90 ",0,220,0,220,684.20,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078001,"PIPERACILINA 4g con TAZOBACTAM 500mg, polvo liofilizado, I.V.",1.78 ,"32,010",3600,6400,"42,010 ","74,777.80 ","1,450","3,410","6,120","10,980","19,544.40","1,050",1010,6100,"8,160","14,524.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078101,"AMINOµCIDOS CRISTALINOS al 10%, con CISTE÷NA, HISTIDINA, TAURINA y TIROSINA, soluci¢n, 250-500ml, I.V.",10.00 ,406,0,0,406 ,"4,060.00 ",386,0,0,386,"3,860.00",386,0,0,386,"3,860.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078201,"DEXTROSA HIPERT‡NICA 50% a 70%, soluci¢n, 500ml a 2,000ml, I.V.",7.97 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078301,"OLIGOELEMENTOS o ELEMENTOS TRAZAS PARA ADULTOS CON ZINC, COBRE, MANGANESO Y CROMO, soluci¢n, I.V.",12.10 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078401,"POTASIO FOSFATO 3mmol/ml, soluci¢n, I.V.",13.58 ,225,20,0,245 ,"3,327.10 ",0,20,0,20,271.60,"1,000",20,0,"1,020","13,851.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078501,"AGUA ESTêRIL, frasco o bolsa, 1,000-4,000ml, V°a Parenteral.",1.13 ,"1,396",635,2165,"4,196 ","4,749.87 ","3,964",155,845,"4,964","5,619.25","3,828",35,845,"4,708","5,329.46",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078701,"OMEPRAZOL, 40MG, POLVO LIOFILIZADO, I.V.",0.43 ,"14,470",0,22880,"37,350 ","16,060.50 ","119,580","28,000","30,358","177,938","76,513.34","112,780",24450,30358,"167,588","72,062.84",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079001,"HIERRO NO DEXTRµN, 10-20MG/ML, SOLUCI‡N, I.V.",1.97 ,0,3720,0,"3,720 ","7,328.40 ",0,840,0,840,"1,654.80",0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079101,"TIROFIBAN CLORHIDRATO 0.25mg/ml, soluci¢n, I.V.",10.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,110,0,0,110,"1,100.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079201,"DEXTROSA EN AGUA, AL 5% EN SOLUCI‡N SALINA AL 0.33%, SOLUCI‡N, ENVASE PLµSTICO (BOLSA O FRASCO), CON EQUIPO ADAPTABLE DESECHABLE PARA INFUSI‡N INTRAVENOSA, 500ML.",0.95 ,"24,472",0,936,"25,408 ","24,137.60 ","24,304",0,0,"24,304","23,088.80","24,304",0,0,"24,304","23,088.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079301,"AMIODARONA 50mg/ml, soluci¢n, I.V.",2.34 ,"10,932",0,0,"10,932 ","25,580.88 ",0,525,"2,082","2,607","6,100.38",0,496,1962,"2,458","5,751.72",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079401,"ADENOSINA, 3MG/ML, SOLUCI‡N, . I.V.",5.18 ,0,43,0,43 ,222.74 ,"1,062",218,300,"1,580","8,184.40",462,187,186,835,"4,325.30",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079501,"LEVOFLOXACINA, 500MG, SOLUCI‡N, I.V.",0.98 ,"1,627",720,0,"2,347 ","2,300.06 ","6,851","4,396",502,"11,749","11,514.02","6,851",4232,192,"11,275","11,049.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079601,"METOTREXATE, 1G, SOLUCI‡N , I.M., I.T., I.V.",60.67 ,151,0,0,151 ,"9,161.17 ",151,0,0,151,"9,161.17",0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079701,"CITARABINA 500mg-1000mg, polvo estÇril para soluci¢n inyectable, I.V. Infusi¢n I.V., S.C., Intratecal.",17.29 ,"1,060",0,480,"1,540 ","26,626.60 ",1,0,210,211,"3,648.19","3,001",0,210,"3,211","55,518.19",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079801,"GEMCITABINA CLORHIDRATO 1g, polvo liofilizado,  I.V.",22.56 ,168,0,0,168 ,"3,790.08 ",138,0,0,138,"3,113.28",88,0,0,88,"1,985.28",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080001,"ROCURONIO BROMURO 10mg/ml, soluci¢n, I.V.",2.88 ,"4,440",2453,1057,"7,950 ","22,896.00 ","8,500","2,453","1,517","12,470","35,913.60","8,500",2453,1417,"12,370","35,625.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080101,"CEFTAZIDIMA/AVIBACTAM 2G/0.5G POLVO PARA SOLUCI‡N PARA PERFUSI‡N, I.V. ",0.00 ,,,,0 ,0.00 ,0,0,0,0,0.00,"2,700",0,0,"2,700",0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080201,"DEXTROSA EN AGUA, AL 5% EN SOLUCI‡N SALINA AL 0.45%, SOLUCI‡N, ENVASE PLµSTICO (BOLSA O FRASCO), CON EQUIPO ADAPTABLE DESECHABLE PARA INFUSI‡N INTRAVENOSA, 500ML.",0.88 ,"7,819",0,0,"7,819 ","6,880.72 ","7,619",0,0,"7,619","6,704.72","7,427",0,0,"7,427","6,535.76",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080301,"BASILIXIMAB, 20MG, POLVO LIOFILIZADO, I.V.",1398.50 ,42,0,0,42 ,"58,737.00 ",12,0,0,12,"16,782.00",12,0,0,12,"16,782.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080401,"LEUPRORELINA (LEUPROLIDE) ACETATO, 11.25MG, POLVO LIOFILIZADO, S.C., I.M.",226.83 ,"2,993",1248,803,"5,044 ","1,144,130.52 ","1,913","1,118",753,"3,784","858,324.72","1,913",1048,717,"3,678","834,280.74",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080801,"RITUXIMAB 100mg, soluci¢n, I.V.",60.72 ,436,0,140,576 ,"34,974.72 ","2,706",2,140,"2,848","172,930.56","2,706",2,140,"2,848","172,930.56",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102080901,"EPOETINA  (ERITROPOYETINA)  20,000-50,000UI, soluci¢n o polvo, S.C., I.V.",95.00 ,"4,103",74,0,"4,177 ","396,815.00 ","3,113",0,350,"3,463","328,985.00","3,073",0,210,"3,283","311,885.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081101,"ZOLEDR‡NICO µCIDO 4mg, soluci¢n, I.V.",18.50 ,0,92,65,157 ,"2,904.50 ",130,60,0,190,"3,515.00",170,45,0,215,"3,977.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081301,"INTERFERON BETA 1B, 250 MCG (8 MILLONES UI)/ML, POLVO LIOFILIZADO, SC.",90.00 ,60,60,90,210 ,"18,900.00 ",60,0,0,60,"5,400.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081401,"Interferon beta 1a, 44mcg (12 millones UI), soluci¢n, sin alb£mina, S.C.",115.17 ,0,0,120,120 ,"13,820.40 ",0,0,72,72,"8,292.24",512,0,72,584,"67,259.28",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081501,"Interferon beta 1a, 30mcg (6 millones UI), polvo liofilizado, I.M.",286.00 ,988,36,4,"1,028 ","294,008.00 ",768,36,0,804,"229,944.00",768,36,0,804,"229,944.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081601,"IRINOTECAN CLORHIDRATO 20mg/ml, soluci¢n, I.V.",18.00 ,170,0,0,170 ,"3,060.00 ",170,0,0,170,"3,060.00",170,0,0,170,"3,060.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081701,"RITUXIMAB 500mg, soluci¢n, I.V.",181.22 ,"2,550",48,44,"2,642 ","478,783.24 ","2,233",118,200,"2,551","462,292.22","2,233",116,200,"2,549","461,929.78",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081801,"MEGLUMINA ANTIMONIATO 1.5g/5ml, sal activa en soluci¢n 81mg/ml,  I.M., I.V.",0.74 ,"7,588",128,200,"7,916 ","5,857.84 ","7,078",0,70,"7,148","5,289.52","5,930",0,70,"6,000","4,440.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102081901,"OBINUTUZUMAB 1000MG, polvo o soluci¢n inyectable, I.V.",910.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082101,"INSULINA ANµLOGA DE ACCI‡N PROLONGADA GLARGINA, 100UI/ml, soluci¢n, S.C.",42.90 ,"16,843",120,819,"17,782 ","762,847.80 ","11,850","1,440",0,"13,290","570,141.00","11,745",680,0,"12,425","533,032.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082201,"TOCILIZUMAB 20mg/ml, soluci¢n concentrada, I.V.",260.00 ,"4,809",0,480,"5,289 ","1,375,140.00 ","5,986",40,0,"6,026","1,566,760.00","5,136",0,0,"5,136","1,335,360.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082301,"Tigeciclina clorhidrato, 50mg, polvo liofilizado, I.V.",11.62 ,"2,460",163,450,"3,073 ","35,708.26 ","1,280",68,0,"1,348","15,663.76",980,68,0,"1,048","12,177.76",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102082401,"Ertapenem, 1g, polvo liofilizado para soluci¢n inyectable, I.M., I.V.",49.66 ,"7,565",440,785,"8,790 ","436,511.40 ","2,065","1,910",365,"4,340","215,524.40","2,065",1790,365,"4,220","209,565.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
