CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ENERO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ENERO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ENERO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ENERO 2025,MONTO DE EXISTENCIAS ENERO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA FEBRERO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI FEBRERO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH FEBRERO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    FEBRERO 2025,MONTO DE EXISTENCIAS FEBRERO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA MARZO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MARZO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MARZO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MARZO 2025,MONTO DE EXISTENCIAS MARZO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
102053001,"AMINOCAPR‡ICO µCIDO 250mg/ml, soluci¢n, I.V.",35.00 ,640 ,10 ,30 ,680 ,23800.00 ,0,10,90,100 ,"3,500.00",0,10,0,10 ,350.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053201,"HEPARINA S‡DICA 5,000UI/ml, soluci¢n, I.V., S.C.",3.07 ,"6,000 ","3,400 ",0 ,"9,400 ",28858.00 ,"65,250",7000,0,"72,250 ","221,807.50","55,250",500,0,"55,750 ","171,152.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053501,"PROTAMINA CLORHIDRATO o SULFATO 10mg/ml ¢ 1,000U/ml, soluci¢n, I.V.",9.52 ,"4,184 ",70 ,55 ,"4,309 ",41021.68 ,"4,185",25,10,"4,220 ","40,174.40","4,175",25,0,"4,200 ","39,984.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053901,"METOTREXATE 25mg/ml, soluci¢n isot¢nica parenteral libre de preservativos, I.M., I.T., I.V.",5.71 ,"3,791 ",20 ,30 ,"3,841 ",21947.47 ,"3,549",60,30,"3,639 ","20,793.25","3,449",40,30,"3,519 ","20,107.57 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102054301,"VINCRISTINA SULFATO 1mg, polvo liofilizado o soluci¢n, I.V.",11.34 ,316 ,0 ,500 ,816 ,9253.44 ,"2,666",0,500,"3,166 ","35,902.44","2,666",0,500,"3,166 ","35,902.44 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102055301,"ANFOTERICINA B 50mg, polvo liofilizado, I.V.",5.19 ,886 ,70 ,150 ,"1,106 ",5740.14 ,786,70,25,881 ,"4,572.39",746,70,0,816 ,"4,235.04 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102055501,"CEFALOTINA S‡DICA 1g, polvo liofilizado, I.V.",0.69 ,"164,960 ","7,600 ","3,020 ","175,580 ",121150.20 ,"167,500",2390,6870,"176,760 ","121,964.40","161,790",0,6320,"168,110 ","115,995.90 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102059001,"SUERO ANTIOF÷DICO, POLIVALENTE, (QUE INCLUYE ANTI-B  ASPER/ATROX), CON ANTILAQUêSICO, soluci¢n, vial, 10ml, I.V.",41.48 ,"3,114 ",0 ,595 ,"3,709 ",153849.32 ,"3,520",10,895,"4,425 ","183,549.00","3,510",0,645,"4,155 ","172,349.40 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102059401,"DIAZEPAM 5mg/ml, soluci¢n, I.M., I.V.",1.42 ,"7,525 ",470 ,0 ,"7,995 ",11352.90 ,"3,799",1060,365,"5,224 ","7,418.08","3,692",660,215,"4,567 ","6,485.14 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102059601,"SUXAMETONIO (SUCCINILCOLINA) CLORURO 50mg/ml, polvo liofilizado, I.V.",13.08 ,"1,115 ",102 ,0 ,"1,217 ",15918.36 ,806,105,30,941 ,"12,308.28",660,105,30,795 ,"10,398.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102060101,"CISPLATINO 10mg, polvo liofilizado o soluci¢n, I.V.",6.98 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102060301,"CLINDAMICINA FOSFATO 150mg/ml, soluci¢n, I.M., I.V.",0.32 ,"41,761 ",195 ,"2,797 ","44,753 ",14320.96 ,"29,061",3000,1800,"33,861 ","10,835.52","39,986",0,800,"40,786 ","13,051.52 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102061601,"METILPREDNISOLONA SUCCINATO S‡DICO 500mg polvo liofilizado o soluci¢n, I.V.",3.63 ,0 ,139 ,0 ,139 ,504.57 ,"8,550",89,0,"8,639 ","31,359.57","5,848",0,1000,"6,848 ","24,858.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062401,"SALINA BALANCEADA, soluci¢n estÇril, Uso Intraocular.",9.00 ,880 ,332 ,48 ,"1,260 ",11340.00 ,682,236,3,921 ,"8,289.00",682,236,3,921 ,"8,289.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062501,"CEFTRIAXONA S‡DICA 500mg, polvo liofilizado, con diluyente lidoca°na 1%, I.M.",2.17 ,"3,200 ","1,008 ","1,736 ","5,944 ",12898.48 ,0,0,112,112 ,243.04,"12,149",0,7200,"19,349 ","41,987.33 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062701,"CEFTRIAXONA S‡DICA 1g, polvo liofilizado, I.V.",0.29 ,"3,756 ",0 ,0 ,"3,756 ",1081.73 ,0,0,100,100 ,28.80,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062801,"CEFOXITINA S‡DICA 1g, polvo liofilizado, I.V.",1.42 ,"32,092 ",950 ,"3,900 ","36,942 ",52420.70 ,"25,820",780,3250,"29,850 ","42,357.15","25,650",560,2750,"28,960 ","41,094.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102063001,"DOBUTAMINA 250mg, soluci¢n, I.V.",2.73 ,"4,555 ",30 ,0 ,"4,585 ",12517.05 ,"3,825",30,295,"4,150 ","11,329.50","3,825",30,195,"4,050 ","11,056.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102063201,"VANCOMICINA 500mg, polvo liofilizado, I.V.",0.88 ,0 ,"10,200 ","7,700 ","17,900 ",15734.10 ,0,18530,6550,"25,080 ","22,045.32","30,210",15530,6550,"52,290 ","45,962.91 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102064001,"ASPARAGINASA 10,000UI, polvo liofilizado, I.V.",66.50 ,78 ,0 ,180 ,258 ,17157.00 ,78,0,130,208 ,"13,832.00",78,0,130,208 ,"13,832.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102064701,"ETOP‡SIDO 20mg/ml, soluci¢n, I.V.",5.11 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102066301,"CEFOTAXIMA 1g, polvo liofilizado, I.V.",0.28 ,0 ,0 ,0 ,0 ,0.00 ,"84,490",5000,16700,"106,190 ","30,157.96","82,490",1950,16700,"101,140 ","28,723.76 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102066801,"MORFINA CLORHIDRATO o SULFATO 10mg/ml, soluci¢n, S.C., I.M., I.V.",0.38 ,"36,183 ","3,920 ","3,160 ","43,263 ",16569.73 ,"24,737",2600,7420,"34,757 ","13,311.93","24,525",2500,7360,"34,385 ","13,169.46 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102069001,"METRONIDAZOL 500mg, soluci¢n, I.V.",0.34 ,"39,247 ","7,570 ",800 ,"47,617 ",16189.78 ,"21,300",6174,8700,"36,174 ","12,299.16","16,350",3904,5300,"25,554 ","8,688.36 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102069501,"INDOMETACINA S‡DICA 1mg, polvo liofilizado o soluci¢n, I.V.",250.00 ,5 ,0 ,0 ,5 ,1250.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102070601,"EMULSI‡N DE L÷PIDOS DE CUARTA GENERACI‡N: ACEITE DE SOYA 40-60g/1000ml, TRIGLICêRIDOS DE CADENA MEDIA 40-60g/1000ml, ACEITE DE OLIVA 40-60g/1000ml, ACEITE DE PESCADO RICO EN OMEGA-3 20-30g/1000ml, bolsa pl†stica o frasco, 500ml, I.V.",35.00 ,230 ,20 ,0 ,250 ,8750.00 ,"1,470",20,300,"1,790 ","62,650.00","1,420",0,300,"1,720 ","60,200.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072101,"CEFTAZIDIMA 1g, polvo liofilizado, I.M., I.V.",0.69 ,"34,001 ","8,250 ","4,550 ","46,801 ",32152.29 ,"32,781",8050,4350,"45,181 ","31,039.35","32,231",7350,4350,"43,931 ","30,180.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072301,"INSULINA NPH (HUMANA) 100UI/ml, suspensi¢n, S.C.",3.64 ,"50,952 ","2,230 ","4,400 ","57,582 ",209598.48 ,"38,502",3000,2000,"43,502 ","158,347.28","31,912",570,800,"33,282 ","121,146.48 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072401,"INSULINA REGULAR (HUMANA) 100UI/ml,  soluci¢n, S.C., I.V.",3.80 ,"4,360 ",0 ,520 ,"4,880 ",18544.00 ,540,0,240,780 ,"2,964.00",0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102072601,"INMUNOGLOBULINA 5-10g, polvo liofilizado o soluci¢n, I.V.",367.00 ,"6,200 ",674 ,330 ,"7,204 ",2643868.00 ,"6,755",554,120,"7,429 ","2,726,443.00","5,375",442,540,"6,357 ","2,333,019.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073001,"PROPOFOL 10mg/ml, emulsi¢n, I.V.",1.18 ,0 ,480 ,0 ,480 ,566.40 ,0,0,0,0 ,0.00,"25,190",0,0,"25,190 ","29,724.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073301,"ACICLOVIR 25mg/ml, polvo liofilizado, I.V.",2.19 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,"4,505",650,50,"5,205 ","11,398.95 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073401,"ERITROPOYETINA 2,000UI, soluci¢n, polvo liofilizado, S.C., I.V.",1.64 ,"175,580 ","61,500 ","39,450 ","276,530 ",453509.20 ,"42,467",45500,30000,"117,967 ","193,465.88","23,667",23100,24500,"71,267 ","116,877.88 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073501,"IFOSFAMIDA 1g, polvo liofilizado, I.V.",11.25 ,496 ,0 ,10 ,506 ,5692.50 ,400,0,20,420 ,"4,725.00",400,0,20,420 ,"4,725.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073601,"MESNA 100mg/ml, soluci¢n, I.V.",3.73 ,820 ,0 ,60 ,880 ,3282.40 ,0,0,15,15 ,55.95,0,0,15,15 ,55.95 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102073701,"MIDAZOLAM 5mg/ml, soluci¢n, I.V.",0.69 ,"77,674 ","1,645 ","12,880 ","92,199 ",63617.31 ,"34,944",16760,12870,"64,574 ","44,556.06","53,723",15070,12870,"81,663 ","56,347.47 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074001,"LEUCOVORINA CµLCICA (ACIDO FOL÷NICO) 50mg, polvo liofilizado o soluci¢n, I.M., I.V.",4.70 ,0 ,0 ,0 ,0 ,0.00 ,140,0,0,140 ,658.00,140,0,0,140 ,658.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074201,"FACTOR VIII ANTIHEMOF÷LICO HUMANO DE ORIGEN PLASMµTICO CON O SIN FACTOR DE VON WILLEBRAND, con doble inactivaci¢n viral o inactivaci¢n viral y eliminaci¢n viral 250-1,000UI, soluci¢n o polvo, vial,  I.V.",60.25 ,"2,885 ",0 ,100 ,"2,985 ",179846.25 ,0,100,300,400 ,"24,100.00","4,500",20,200,"4,720 ","284,380.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074301,"GLICERIL TRINITRATO (NITROGLICERINA) 5mg/ml, soluci¢n, I.V.",7.45 ,"2,992 ",60 ,0 ,"3,052 ",22737.40 ,"2,610",60,130,"2,800 ","20,860.00","2,510",0,10,"2,520 ","18,774.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102074401,"COMPLEJO PROTROMB÷NICO, con un m°nimo de 200UI de FACTOR IX, soluci¢n o polvo liofilizado, I.V.",144.50 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075001,"CARBAPENEM: IMIPENEM 500mg con CILASTATINA 500mg, polvo liofilizado, I.V.",2.40 ,"8,594 ",0 ,584 ,"9,178 ",22027.20 ,"7,732",0,134,"7,866 ","18,878.40","7,336",0,0,"7,336 ","17,606.40 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075301,"GANCICLOVIR 500mg, polvo liofilizado, I.V.",57.00 ,653 ,0 ,0 ,653 ,37221.00 ,593,0,0,593 ,"33,801.00",593,0,0,593 ,"33,801.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075401,"SURFACTANTE PULMONAR: COLFOSCERILO PALMITATO o FOSFOL÷PIDO 100-240mg, suspensi¢n, V°a Endotraqueal.",147.72 ,108 ,0 ,0 ,108 ,15953.76 ,253,4,0,257 ,"37,964.04",245,8,0,253 ,"37,373.16 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075501,"NIMODIPINA 10mg/50ml, soluci¢n, I.V.",6.00 ,0 ,0 ,0 ,0 ,0.00 ,830,18,180,"1,028 ","6,168.00",0,18,126,144 ,864.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075601,"OCTREOTIDE 0.1mg, soluci¢n, I.V., S.C.",2.88 ,0 ,300 ,0 ,300 ,864.00 ,0,0,0,0 ,0.00,"5,000",1000,900,"6,900 ","19,872.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075701,"SODIO CLORURO, 0.9%,  soluci¢n, envase pl†stico (bolsa o frasco), 3,000ml, I.V.",4.81 ,"6,452 ","2,372 ",604 ,"9,428 ",45367.54 ,"3,796",2156,3524,"9,476 ","45,598.51","13,612",1836,3300,"18,748 ","90,215.38 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102075901,"FLUMAZENIL 0.1mg/ml, soluci¢n, I.V.",3.65 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102076101,"CARBOPLATINO 150mg,  polvo liofilizado o soluci¢n, I.V.",35.00 ,0 ,0 ,30 ,30 ,1050.00 ,500,0,0,500 ,"17,500.00",370,0,0,370 ,"12,950.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102076401,"INMUNOGLOBULINA 2.5-3g, polvo liofilizado o soluci¢n, I.V.",183.50 ,369 ,0 ,0 ,369 ,67711.50 ,364,5,0,369 ,"67,711.50",364,5,0,369 ,"67,711.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077101,"CIPROFLOXACINA LACTATO 200mg, soluci¢n, I.V",0.37 ,"57,042 ","8,540 ","12,850 ","78,432 ",29019.84 ,"52,122",6200,9010,"67,332 ","24,912.84","48,882",2960,7510,"59,352 ","21,960.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077201,"FLUCONAZOL 2mg/ml, soluci¢n, I.V.",0.94 ,"3,750 ",340 ,"1,980 ","6,070 ",5705.80 ,"2,270",340,1780,"4,390 ","4,126.60","2,270",318,1600,"4,188 ","3,936.72 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077301,"HEPARINA DE BAJO PESO MOLECULAR, CON ACTIVIDAD ANTI-Xa  2,500-4,000UI, soluci¢n, jeringa prellenada, S.C.",3.47 ,"125,138 ","17,880 ","6,460 ","149,478 ",518688.66 ,"117,454",16500,8620,"142,574 ","494,731.78","110,254",16060,8600,"134,914 ","468,151.58 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077501,"CEFEPIME 1g, polvo liofilizado, I.V.",0.84 ,"16,910 ","3,510 ","3,050 ","23,470 ",19714.80 ,"10,870",1470,5980,"18,320 ","15,388.80","6,470",30,5980,"12,480 ","10,483.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077801,"FACTOR ESTIMULANTE DE COLONIAS DE GRANULOCITOS (G-CSF): FILGRASTIM 300mcg, soluci¢n, S.C., I.V.",14.00 ,0 ,73 ,0 ,73 ,1022.00 ,"8,445",47,400,"8,892 ","124,488.00","7,015",0,400,"7,415 ","103,810.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102077901,"MEROPENEM 1g, polvo liofilizado, I.V.",3.11 ,"16,850 ","6,780 ","1,800 ","25,430 ",79087.30 ,"3,910",6420,1770,"12,100 ","37,631.00","3,410",5980,1240,"10,630 ","33,059.30 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078001,"PIPERACILINA 4g con TAZOBACTAM 500mg, polvo liofilizado, I.V.",1.78 ,"46,080 ","2,000 ","2,300 ","50,380 ",89676.40 ,"30,210",4690,8530,"43,430 ","77,305.40","25,410",2030,5050,"32,490 ","57,832.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078101,"AMINOµCIDOS CRISTALINOS al 10%, con CISTE÷NA, HISTIDINA, TAURINA y TIROSINA, soluci¢n, 250-500ml, I.V.",10.00 ,720 ,0 ,0 ,720 ,7200.00 ,606,0,0,606 ,"6,060.00",606,0,0,606 ,"6,060.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078201,"DEXTROSA HIPERT‡NICA 50% a 70%, soluci¢n, 500ml a 2,000ml, I.V.",7.97 ,0 ,0 ,0 ,0 ,0.00 ,270,0,0,270 ,"2,151.90",198,0,0,198 ,"1,578.06 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078301,"OLIGOELEMENTOS o ELEMENTOS TRAZAS PARA ADULTOS CON ZINC, COBRE, MANGANESO Y CROMO, soluci¢n, I.V.",12.10 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078401,"POTASIO FOSFATO 3mmol/ml, soluci¢n, I.V.",13.58 ,532 ,45 ,0 ,577 ,7835.66 ,32,45,0,77 ,"1,045.66",0,20,0,20 ,271.60 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078501,"AGUA ESTêRIL, frasco o bolsa, 1,000-4,000ml, V°a Parenteral.",1.13 ,0 ,"1,475 ","3,029 ","4,504 ",5098.53 ,"1,900",1115,2381,"5,396 ","6,108.27","1,480",995,2345,"4,820 ","5,456.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102078701,"OMEPRAZOL, 40MG, POLVO LIOFILIZADO, I.V.",0.43 ,"84,502 ","10,099 ","3,690 ","98,291 ",42265.13 ,"47,268",5189,15450,"67,907 ","29,200.01","41,738",0,8900,"50,638 ","21,774.34 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079001,"HIERRO NO DEXTRµN, 10-20MG/ML, SOLUCI‡N, I.V.",1.97 ,0 ,"15,620 ",440 ,"16,060 ",31638.20 ,"2,020",8080,2200,"12,300 ","24,231.00","1,020",6800,0,"7,820 ","15,405.40 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079101,"TIROFIBAN CLORHIDRATO 0.25mg/ml, soluci¢n, I.V.",10.00 ,60 ,0 ,0 ,60 ,600.00 ,85,0,0,85 ,850.00,85,0,0,85 ,850.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079201,"DEXTROSA EN AGUA, AL 5% EN SOLUCI‡N SALINA AL 0.33%, SOLUCI‡N, ENVASE PLµSTICO (BOLSA O FRASCO), CON EQUIPO ADAPTABLE DESECHABLE PARA INFUSI‡N INTRAVENOSA, 500ML.",0.95 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,,,,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079301,"AMIODARONA 50mg/ml, soluci¢n, I.V.",2.34 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079401,"ADENOSINA, 3MG/ML, SOLUCI‡N, . I.V.",5.18 ,816 ,168 ,12 ,996 ,5159.28 ,0,127,180,307 ,"1,590.26",0,55,0,55 ,284.90 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102079501,"LEVOFLOXACINA, 500MG, SOLUCI‡N, I.V.",0.98 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,376,0,0,376 ,368.48 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
